artificial neural network	imagenet	{'09040a522cfa8ad21e04dbabe4eef9001f893dfb': 3, '415647eaa76f04bd9e68b0a306146a7556c7fd33': 3, 'b00df005dbe641681c52a0537c4cdbce210f8893': 2, '0504b0ffc07b20da32b5934966d0b3c6af06b63e': 2}
apparatus including	methods systems	{'81fd58fbd8599952e84357f49a70a0e97f37a591': 2}
apparatus including	storage media	{'81fd58fbd8599952e84357f49a70a0e97f37a591': 2}
apparatus including	programs encoded	{'81fd58fbd8599952e84357f49a70a0e97f37a591': 2}
methods systems	storage media	{'81fd58fbd8599952e84357f49a70a0e97f37a591': 2}
methods systems	programs encoded	{'81fd58fbd8599952e84357f49a70a0e97f37a591': 2}
storage media	programs encoded	{'81fd58fbd8599952e84357f49a70a0e97f37a591': 2}
control system	nonlinear system	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
control system	optimal control	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
iteration	dynamic programming	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
iteration	algorithm	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
iteration	numerical analysis	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
iteration	optimal control	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2}
nonlinear system	dynamic programming	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}
nonlinear system	optimal control	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 3, '4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '3f8e3c9ea34de08ac1c14a9cb4f7681a338abe4b': 2}
nonlinear system	interaction	{'8e9a2c1a001dae33ac264a39927bff89f5f006eb': 2}
bellman equation	optimal control	{'4cf5c83e9c3d29bbc5d816f199b491b624dbf5f2': 2, '612b62f679ae27d1bda55eb93328c28b921a2adf': 2}
anomalous experiences	virtual reality	{'637d848056621c75bf7450d8af25ec5ef2f6478a': 2}
anomalous experiences	electroencephalography	{'637d848056621c75bf7450d8af25ec5ef2f6478a': 2}
virtual reality	electroencephalography	{'637d848056621c75bf7450d8af25ec5ef2f6478a': 2}
simulation	interference (communication)	{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
algorithm	real-time transcription	{'616cba6eea1fe425582fc8b5fb87e197ca229707': 2, '391f17b6c1cf0f35e7dca80cc60797f7744db838': 2, '2c68cd803184911c8ecc7ceb25315684f18866ae': 2}
particle swarm optimization	principal component analysis	{'57fe3a3595971ce31e261cd13288979c6dee641b': 2}
particle swarm optimization	mathematical optimization	{'cd08e9261f41d86c8201a9f45e93b6d480ba3b1e': 2}
artificial neural network	nonlinear system	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2, '9bb783a1070252da867412d1e38fff8a06b8e4c8': 2, 'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 3, '8e9a2c1a001dae33ac264a39927bff89f5f006eb': 3, '3f8e3c9ea34de08ac1c14a9cb4f7681a338abe4b': 2}
artificial neural network	mathematical optimization	{'d4c1d0e3e401080d0ff2730e65610abbd95340b6': 2, '5fd9e3b7efc2fba4a437f06b3be4108151f66255': 2}
artificial neural network	lyapunov fractal	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, '622cd0cd6537cf0b6019460bf5af870a939f4230': 2, '26534928df253eb32ca504074f33260efce76086': 2, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 3, 'd0f84de3699c70eb95d04ac19394edd6b2523a01': 2}
artificial neural network	neural network simulation	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 3, 'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 4, '622cd0cd6537cf0b6019460bf5af870a939f4230': 2, '612b62f679ae27d1bda55eb93328c28b921a2adf': 2}
artificial neural network	social inequality	{'87fe4a0998a8be9875c701d0b7d71e9c5a32ed2f': 2, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 3, 'd0f84de3699c70eb95d04ac19394edd6b2523a01': 2}
lyapunov fractal	neural network simulation	{'937dc59b2d72296bc4ca98730795ebb25b540bb7': 2}
lyapunov fractal	social inequality	{'d0f84de3699c70eb95d04ac19394edd6b2523a01': 3, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 4}
machine learning	decision tree learning	{'f78f90b62ea3879d3d28349403da8c74567a5354': 2}
algorithm	stochastic gradient descent	{'e9704618147b5d4161222171069e15434a5d579d': 2}
pattern mining 	high-utility mining 	{'fe1ba62976591b49d53cd8120e908d54a86cc65c': 2, '7fec65d363eb7a0b578ffd61517e62689d3026c3': 2, '3837657bf10712d54c72b79050afe8463e8aac70': 2}
low-power broadcasting	simulation	{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
speech recognition	artificial neural network	{'de79fdc04fcb1fb7446bdc97a6a1903bf77f96c0': 2}
speech recognition	recurrent neural network	{'de79fdc04fcb1fb7446bdc97a6a1903bf77f96c0': 2}
artificial neural network	recurrent neural network	{'429b8bf3e0e86a908812f37c5ad91423a2ba92cf': 2, 'de79fdc04fcb1fb7446bdc97a6a1903bf77f96c0': 2, 'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2, '033f96352cfc7157bbd36f2975acb1928a0cfa9d': 2}
recurrent neural network	experiment	{'de79fdc04fcb1fb7446bdc97a6a1903bf77f96c0': 2, '029d50e7819ac7653d99cf9e53ae1694b71e975f': 2, '446e1fc361c7b23c398152c7cb4f852d1f066493': 2}
simulation	lyapunov fractal	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, '26534928df253eb32ca504074f33260efce76086': 2}
lyapunov fractal	neural networks	{'d0f84de3699c70eb95d04ac19394edd6b2523a01': 2, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 3, '937dc59b2d72296bc4ca98730795ebb25b540bb7': 2}
neural networks	social inequality	{'d0f84de3699c70eb95d04ac19394edd6b2523a01': 2, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 3}
support vector machine	algorithm	{'616cba6eea1fe425582fc8b5fb87e197ca229707': 2, '391f17b6c1cf0f35e7dca80cc60797f7744db838': 2, '2c68cd803184911c8ecc7ceb25315684f18866ae': 2}
support vector machine	real-time transcription	{'616cba6eea1fe425582fc8b5fb87e197ca229707': 2, '391f17b6c1cf0f35e7dca80cc60797f7744db838': 2, '2c68cd803184911c8ecc7ceb25315684f18866ae': 2}
artificial neural network	numerical analysis	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, 'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2, '622cd0cd6537cf0b6019460bf5af870a939f4230': 2, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 3, 'd0f84de3699c70eb95d04ac19394edd6b2523a01': 2}
artificial neural network	linear matrix inequality	{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2}
numerical analysis	linear matrix inequality	{'ba2c616097a893c3b3b1a4e72e197a90f550bb40': 2, '622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
numerical analysis	lyapunov fractal	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, '622cd0cd6537cf0b6019460bf5af870a939f4230': 2, '69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 3, 'd0f84de3699c70eb95d04ac19394edd6b2523a01': 2}
heuristics	global optimisation	{'f7436e8e0acdea3ef8fcc16bd2bf55cde1d071c1': 2}
channel capacity	interference (communication)	{'cbeb8ca193636affa82a9ad6de76b5fbea787e27': 2}
artificial neural network	interval time-varying delay	{'d53c49f0225eac17fa52d98ccbca2e1cef3feb4e': 2, 'ceb8a29e77434e5348d9d50f25b3eafb21b2bd95': 2}
artificial neural network	linear matrix inequality (lmi)	{'d53c49f0225eac17fa52d98ccbca2e1cef3feb4e': 2, 'ceb8a29e77434e5348d9d50f25b3eafb21b2bd95': 2}
artificial neural network	neural networks	{'69decbec7e65ad7d1eeea69b3083c1f0b335d9cb': 2}
interval time-varying delay	linear matrix inequality (lmi)	{'d53c49f0225eac17fa52d98ccbca2e1cef3feb4e': 2, 'ceb8a29e77434e5348d9d50f25b3eafb21b2bd95': 2}
big data	hadoop	{'edc6dd81af215fa3030f2c521be053e915721c0b': 2, '579a2f876fc7dcfd78329cf942cff57a27abf895': 2, 'a8ec14da69b7f567ae5a18a532384c4b7056c178': 2, 'f041494ea0c14888f96354a65801e18bd8874663': 2, 'faa8a36819dc9e7725b62eae5aa8a672322d98be': 2}
artificial neural network	map	{'415647eaa76f04bd9e68b0a306146a7556c7fd33': 2, '09040a522cfa8ad21e04dbabe4eef9001f893dfb': 2}
artificial neural network	long short-term memory	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
map	convolutional neural network	{'415647eaa76f04bd9e68b0a306146a7556c7fd33': 2, '09040a522cfa8ad21e04dbabe4eef9001f893dfb': 2}
deep learning	convolutional neural network	{'033f96352cfc7157bbd36f2975acb1928a0cfa9d': 2, '438d1b35bde121e1ca887dd070cf9a29127fa10a': 2}
computer assisted diagnosis	support vector machine	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
computer assisted diagnosis	wavelet analysis	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
computer assisted diagnosis	cross reactions	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
computer assisted diagnosis	magnetic resonance imaging	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
support vector machine	wavelet analysis	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
support vector machine	cross reactions	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
support vector machine	magnetic resonance imaging	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
wavelet analysis	cross reactions	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
wavelet analysis	magnetic resonance imaging	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
cross reactions	magnetic resonance imaging	{'7834617f815e5dc86f36c87e91ab874b6f585b7c': 2, 'cca96978df2ee3b7252e309da9bf20cd9ae6d896': 2}
artificial neural network	database	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
artificial neural network	bayesian optimization	{'d4c1d0e3e401080d0ff2730e65610abbd95340b6': 2}
bayesian optimization	mathematical optimization	{'d4c1d0e3e401080d0ff2730e65610abbd95340b6': 2}
markov chain	algorithm	{'1d5aa7f5342a0b38337ccd64936e7b802773c643': 2, '2565c40095b1e1c808b3a11ef566aac4472aba20': 2}
markov chain	mathematical optimization	{'1d5aa7f5342a0b38337ccd64936e7b802773c643': 2, '2565c40095b1e1c808b3a11ef566aac4472aba20': 2}
artificial neural network	autoencoder	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
artificial neural network	noise reduction	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
artificial neural network	unsupervised learning	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
artificial neural network	novelty detection	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
artificial neural network	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
recurrent neural network	long short-term memory	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
recurrent neural network	database	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
recurrent neural network	autoencoder	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
recurrent neural network	noise reduction	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
recurrent neural network	unsupervised learning	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
recurrent neural network	novelty detection	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
recurrent neural network	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
long short-term memory	database	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
long short-term memory	autoencoder	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
long short-term memory	noise reduction	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
long short-term memory	unsupervised learning	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
long short-term memory	novelty detection	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
long short-term memory	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
database	autoencoder	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
database	noise reduction	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
database	unsupervised learning	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
database	novelty detection	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
database	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
autoencoder	noise reduction	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
autoencoder	unsupervised learning	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
autoencoder	novelty detection	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
autoencoder	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
noise reduction	unsupervised learning	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
noise reduction	novelty detection	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
noise reduction	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
unsupervised learning	novelty detection	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
unsupervised learning	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
novelty detection	acoustic cryptanalysis	{'f0e20dc3d844f7415035658c711a51134798120b': 2, '0cc245fa7f8db870cc68a23c44a1b8ba20956c82': 2}
benchmark (computing)	continuous optimization	{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
artificial bee colony algorithm	continuous optimization	{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
continuous optimization	mathematical optimization	{'6b6a7c3d6742499f3add37cd5733db569688e837': 2}
recurrent neural network	language model	{'029d50e7819ac7653d99cf9e53ae1694b71e975f': 2, '446e1fc361c7b23c398152c7cb4f852d1f066493': 2, 'de79fdc04fcb1fb7446bdc97a6a1903bf77f96c0': 2}
encoder	unsupervised learning	{'e1c311aa46b9c22870e043980791e5ede54feb28': 2}
bidirectional long short	speech utterances	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
bidirectional long short	art performance	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
bidirectional long short	use blstm	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
bidirectional long short	handwritten documents	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
speech utterances	art performance	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
speech utterances	use blstm	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
speech utterances	handwritten documents	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
art performance	use blstm	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
art performance	handwritten documents	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
use blstm	handwritten documents	{'af47d4eecf07b080340a0504f3483247e5d4791e': 2, 'cbcdeb82433d79f9695ba5abcf8c31429a2c6d7f': 2}
yuval tassa	emanuel todorov	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	artificial neural network	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	satinder p. singh	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	tom erez	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	nonlinear system	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	algorithm	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	honglak lee	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	robot	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	trust region	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	sergey levine	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
yuval tassa	doina precup	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	artificial neural network	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	satinder p. singh	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	tom erez	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	nonlinear system	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	algorithm	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	honglak lee	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	robot	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
emanuel todorov	trust region	{'5dc37355cb8ede943eba3b4b7ffe6df76b93af3e': 2, '61d974a4c174d52893b5ff9072757e250ada0b32': 2, 'cc73a9af88e68b596ccab8159af6779635cbff34': 2}
